word1,word2,sim
дню,утру,0.077
фразой,словом,0.2
одежда,пуговица,0.246
жесткой,жестокой,0.377
море,океан,0.577
собирается,посещает,0.062
героиня,герой,0.654
короткое,длинное,0.0
покидающих,входящих,0.06899999999999999
старые,свежие,0.0
комнаты,кровати,0.11499999999999999
богами,жертвами,0.046
происшествие,авария,0.492
усилия,трудности,0.438
дверь,ворота,0.315
работник,фотоаппарат,0.062
забирает,оставляет,0.008
приносятся,жалуются,0.008
добывала,зарабатывал,0.662
газете,информации,0.554
убеждён,бесспорен,0.592
говорите,признаете,0.42300000000000004
общение,беседа,0.885
поглощал,отделялся,0.023
старых,новых,0.0
мальчике,брате,0.254
автомобиля,шланга,0.215
стена,отделка,0.28500000000000003
госпожу,г-на,0.438
друзьям,наставникам,0.3
мнении,идее,0.3
цветок,луковица,0.231
покидала,входило,0.06899999999999999
братьев,сыновей,0.092
тратится,копит,0.0
загрязнение,атмосфера,0.192
хранил,защищало,0.615
верования,мнения,0.131
ногами,руками,0.0
решайте,выбирайте,0.6769999999999999
женщины,меха,0.046
комнате,камере,0.508
друга,парня,0.1
ванную,спальню,0.10800000000000001
курса,желудка,0.0
делались,становились,0.354
плох,ужасен,0.8619999999999999
эксцентричный,странный,0.631
имитировала,изображал,0.754
милая,жестокая,0.0
ненужной,необходимым,0.0
широкой,узком,0.0
прибывал,покидал,0.0
налогах,доходах,0.223
доктору,профессору,0.446
цветков,луковиц,0.231
улицей,автомобилем,0.062
реках,потоках,0.623
дат,календарей,0.446
принцесса,остров,0.0
учащиеся,преподаватели,0.16899999999999998
путешествие,завоевание,0.06899999999999999
формул,журналов,0.008
соперником,противником,0.908
автомобили,гудки,0.185
грязным,дешевым,0.077
